Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Type
3402	Spectrogram 1	1	10373.444077278	10374.735530683	0.000	8000.000	G2
3403	Spectrogram 1	1	10376.921067215	10378.527105423	0.000	8000.000	G2
3404	Spectrogram 1	1	10379.925267609	10380.545614992	0.000	8000.000	I2
3405	Spectrogram 1	1	10381.105440679	10381.529092550	0.000	8000.000	I2
3406	Spectrogram 1	1	10382.361265869	10382.739526468	0.000	8000.000	I2
3407	Spectrogram 1	1	10383.904569113	10384.282829713	0.000	8000.000	I2
3408	Spectrogram 1	1	10384.464394800	10385.024220487	0.000	8000.000	I2
3409	Spectrogram 1	1	10385.720219990	10386.325436949	0.000	8000.000	I2
3410	Spectrogram 1	1	10386.446480340	10386.960914755	0.000	8000.000	I2
3411	Spectrogram 1	1	10387.203001539	10387.747696802	0.000	8000.000	I2
3412	Spectrogram 1	1	10387.899001042	10388.428565881	0.000	8000.000	I2
3413	Spectrogram 1	1	10388.610130968	10389.048913263	0.000	8000.000	I2
3414	Spectrogram 1	1	10390.785299144	10392.043638359	0.000	8000.000	G2
3415	Spectrogram 1	1	10394.427860030	10395.797082354	0.000	8000.000	G2
3416	Spectrogram 1	1	10397.204211783	10397.703515774	0.000	8000.000	I2
3417	Spectrogram 1	1	10399.261949443	10399.670470890	0.000	8000.000	I2
3418	Spectrogram 1	1	10402.061077878	10402.484729749	0.000	8000.000	I2
3419	Spectrogram 1	1	10402.878120772	10403.226120523	0.000	8000.000	I2
3420	Spectrogram 1	1	10403.649772394	10404.028032994	0.000	8000.000	I2
3421	Spectrogram 1	1	10407.644202179	10408.325071258	0.000	8000.000	I2
3422	Spectrogram 1	1	10410.367678493	10411.018286724	0.000	8000.000	I2
3423	Spectrogram 1	1	10413.030633112	10413.696371767	0.000	8000.000	I2
3424	Spectrogram 1	1	10415.012718652	10416.223152570	0.000	8000.000	P
3425	Spectrogram 1	1	10417.342803944	10419.128193972	0.000	8000.000	P
3426	Spectrogram 1	1	10420.217584498	10424.333059818	0.000	8000.000	P
3427	Spectrogram 1	1	10425.543493735	10426.345406206	0.000	8000.000	I3
3428	Spectrogram 1	1	10428.176187506	10429.250447608	0.000	8000.000	I3
3429	Spectrogram 1	1	10430.914792101	10431.807487115	0.000	8000.000	I3
3430	Spectrogram 1	1	10433.729050960	10434.304007070	0.000	8000.000	I3
3431	Spectrogram 1	1	10436.028875403	10436.755135754	0.000	8000.000	I3
3432	Spectrogram 1	1	10437.950439247	10439.357568676	0.000	8000.000	P
3433	Spectrogram 1	1	10440.144350723	10442.005392871	0.000	8000.000	P
3434	Spectrogram 1	1	10442.928348733	10445.682085896	0.000	8000.000	P
3435	Spectrogram 1	1	10447.527997620	10448.814083658	0.000	8000.000	I3
3436	Spectrogram 1	1	10450.372517327	10451.537559972	0.000	8000.000	I3
3437	Spectrogram 1	1	10453.474254241	10454.366949255	0.000	8000.000	I3
3438	Spectrogram 1	1	10456.560860730	10457.559468712	0.000	8000.000	I3
3439	Spectrogram 1	1	10459.314595749	10460.403986275	0.000	8000.000	I3
3440	Spectrogram 1	1	10462.340680543	10463.354418949	0.000	8000.000	Bd
3441	Spectrogram 1	1	10465.185200250	10466.577199255	0.000	8000.000	Bd
3442	Spectrogram 1	1	10468.029719956	10469.482240657	0.000	8000.000	Bm
3443	Spectrogram 1	1	10470.783457119	10472.175456124	0.000	8000.000	Bm
3444	Spectrogram 1	1	10474.187802512	10475.110758374	0.000	8000.000	A
3445	Spectrogram 1	1	10478.273016984	10479.491131790	0.000	8000.000	Bm
3446	Spectrogram 1	1	10481.692490657	10482.952295102	0.000	8000.000	Bm
3447	Spectrogram 1	1	10484.723904260	10486.164371519	0.000	8000.000	Bm
3448	Spectrogram 1	1	10487.517703886	10489.545180698	0.000	8000.000	Bm
3449	Spectrogram 1	1	10491.285179454	10492.707439308	0.000	8000.000	A
3450	Spectrogram 1	1	10495.582219862	10497.776131338	0.000	8000.000	Bm
3451	Spectrogram 1	1	10499.104230907	10501.306324533	0.000	8000.000	Bm
3452	Spectrogram 1	1	10502.163954289	10504.705865516	0.000	8000.000	Bm
3453	Spectrogram 1	1	10506.022212401	10507.928645821	0.000	8000.000	A
3454	Spectrogram 1	1	10510.107424730	10512.498031717	0.000	8000.000	Bm
3455	Spectrogram 1	1	10513.511770123	10515.330183944	0.000	8000.000	Bm
3456	Spectrogram 1	1	10516.855593820	10519.246200807	0.000	8000.000	Bm
3457	Spectrogram 1	1	10520.320460909	10522.421970377	0.000	8000.000	A
3458	Spectrogram 1	1	10524.678023013	10527.098890848	0.000	8000.000	Bm
3459	Spectrogram 1	1	10528.324455190	10530.745323025	0.000	8000.000	Bm
3460	Spectrogram 1	1	10531.341330291	10532.605754775	0.000	8000.000	A
3461	Spectrogram 1	1	10534.149668418	10535.251680083	0.000	8000.000	A
3462	Spectrogram 1	1	10537.266533612	10539.142706184	0.000	8000.000	C
3463	Spectrogram 1	1	10540.822183245	10543.197659808	0.000	8000.000	B
3464	Spectrogram 1	1	10544.392963302	10545.633658068	0.000	8000.000	A
3465	Spectrogram 1	1	10546.813831137	10548.463047350	0.000	8000.000	A
3466	Spectrogram 1	1	10550.293828650	10552.104597998	0.000	8000.000	C
3467	Spectrogram 1	1	10553.804087011	10555.816433399	0.000	8000.000	Bm
3468	Spectrogram 1	1	10557.314345372	10559.024083281	0.000	8000.000	A
3469	Spectrogram 1	1	10559.689821936	10561.429820692	0.000	8000.000	A
3470	Spectrogram 1	1	10563.275730273	10565.223072735	0.000	8000.000	C
3471	Spectrogram 1	1	10566.422858459	10567.572469923	0.000	8000.000	Bm
3472	Spectrogram 1	1	10569.592435505	10570.635532486	0.000	8000.000	A
3473	Spectrogram 1	1	10572.009771366	10573.201882201	0.000	8000.000	A
3474	Spectrogram 1	1	10575.586103872	10577.357713030	0.000	8000.000	C
3475	Spectrogram 1	1	10578.466675939	10580.494152751	0.000	8000.000	Bm
3476	Spectrogram 1	1	10581.855890908	10584.034671960	0.000	8000.000	A
3477	Spectrogram 1	1	10584.428062983	10586.273974708	0.000	8000.000	A
3478	Spectrogram 1	1	10588.210437624	10589.568119408	0.000	8000.000	C
3479	Spectrogram 1	1	10591.055186538	10593.566836918	0.000	8000.000	Bm
3480	Spectrogram 1	1	10594.641097019	10596.591780375	0.000	8000.000	A
3481	Spectrogram 1	1	10598.777316906	10600.615154444	0.000	8000.000	C
3482	Spectrogram 1	1	10601.570831198	10603.704220977	0.000	8000.000	Bm
3483	Spectrogram 1	1	10605.429089310	10607.502905937	0.000	8000.000	A
3484	Spectrogram 1	1	10609.605656994	10611.647693562	0.000	8000.000	C
3485	Spectrogram 1	1	10611.768734810	10614.837698994	0.000	8000.000	Bm
3486	Spectrogram 1	1	10616.489427089	10618.471512629	0.000	8000.000	D
3487	Spectrogram 1	1	10620.408206897	10622.571857524	0.000	8000.000	C
3488	Spectrogram 1	1	10622.965248548	10625.794637830	0.000	8000.000	Bm
3489	Spectrogram 1	1	10627.549767011	10629.699605921	0.000	8000.000	D
3490	Spectrogram 1	1	10631.786285722	10633.965066774	0.000	8000.000	C
3491	Spectrogram 1	1	10634.630805429	10635.281413659	0.000	8000.000	Bm
3492	Spectrogram 1	1	10635.341935355	10635.765587226	0.000	8000.000	Bm
3493	Spectrogram 1	1	10636.174108674	10636.688543089	0.000	8000.000	Bm
3494	Spectrogram 1	1	10637.384542591	10637.929237854	0.000	8000.000	Bm
3495	Spectrogram 1	1	10639.593582347	10642.074971878	0.000	8000.000	F
3496	Spectrogram 1	1	10643.966274875	10645.797056175	0.000	8000.000	C
3497	Spectrogram 1	1	10647.037750940	10647.900185107	0.000	8000.000	Bm
3498	Spectrogram 1	1	10649.125749448	10649.655314287	0.000	8000.000	Bm
3499	Spectrogram 1	1	10651.289400076	10653.738199815	0.000	8000.000	F
3500	Spectrogram 1	1	10655.873918539	10657.404165816	0.000	8000.000	C
3501	Spectrogram 1	1	10658.536873158	10659.523473968	0.000	8000.000	Bm
3502	Spectrogram 1	1	10662.243827030	10664.452868930	0.000	8000.000	F
3503	Spectrogram 1	1	10666.389561055	10668.659124650	0.000	8000.000	C
3504	Spectrogram 1	1	10669.264341609	10670.126775775	0.000	8000.000	Bm
3505	Spectrogram 1	1	10672.804860818	10675.104685261	0.000	8000.000	F
3506	Spectrogram 1	1	10677.041379529	10679.537899484	0.000	8000.000	C
3507	Spectrogram 1	1	10679.734594996	10680.643839393	0.000	8000.000	Bm
3508	Spectrogram 1	1	10683.309531678	10686.058009437	0.000	8000.000	F
3509	Spectrogram 1	1	10687.448805412	10689.319757140	0.000	8000.000	C
3510	Spectrogram 1	1	10689.965478975	10691.041690146	0.000	8000.000	C
3511	Spectrogram 1	1	10691.823801605	10692.686235771	0.000	8000.000	E
3512	Spectrogram 1	1	10693.246061458	10694.290060712	0.000	8000.000	E
3513	Spectrogram 1	1	10694.925538518	10695.833363957	0.000	8000.000	E
3514	Spectrogram 1	1	10697.283714937	10699.585151133	0.000	8000.000	F
3515	Spectrogram 1	1	10701.537533793	10703.109501557	0.000	8000.000	C
3516	Spectrogram 1	1	10703.791966965	10704.775444523	0.000	8000.000	E
3517	Spectrogram 1	1	10705.289878938	10706.371249259	0.000	8000.000	E
3518	Spectrogram 1	1	10707.014747270	10708.028485676	0.000	8000.000	E
3519	Spectrogram 1	1	10708.603441787	10709.715782436	0.000	8000.000	E
3520	Spectrogram 1	1	10711.357178950	10714.806915615	0.000	8000.000	F
3521	Spectrogram 1	1	10718.831606247	10720.113634843	0.000	8000.000	H
3522	Spectrogram 1	1	10720.564458070	10722.203526845	0.000	8000.000	H
3523	Spectrogram 1	1	10723.189168351	10723.885167853	0.000	8000.000	?
3524	Spectrogram 1	1	10724.233167605	10726.007960640	0.000	8000.000	C
3525	Spectrogram 1	1	10731.979944677	10733.659421738	0.000	8000.000	H
3526	Spectrogram 1	1	10735.726975367	10737.597927095	0.000	8000.000	F
3527	Spectrogram 1	1	10743.434303060	10744.855933332	0.000	8000.000	H
3528	Spectrogram 1	1	10746.807758024	10748.910886956	0.000	8000.000	F
3529	Spectrogram 1	1	10752.330362774	10754.055231106	0.000	8000.000	G
3530	Spectrogram 1	1	10754.500807440	10756.052447070	0.000	8000.000	H
3531	Spectrogram 1	1	10758.276619394	10760.312347762	0.000	8000.000	F
3532	Spectrogram 1	1	10766.280613674	10767.884438615	0.000	8000.000	H
3533	Spectrogram 1	1	10769.767086901	10771.571810249	0.000	8000.000	F
3534	Spectrogram 1	1	10777.310690604	10778.112603075	0.000	8000.000	G2
3535	Spectrogram 1	1	10779.111211057	10782.731292235	0.000	8000.000	G2
3536	Spectrogram 1	1	10784.331207327	10784.875902589	0.000	8000.000	I
3537	Spectrogram 1	1	10786.661292618	10787.205987881	0.000	8000.000	I
3538	Spectrogram 1	1	10789.415029781	10791.124767689	0.000	8000.000	G2
3539	Spectrogram 1	1	10792.985807694	10795.463699279	0.000	8000.000	G2
3540	Spectrogram 1	1	10796.768413686	10797.131543862	0.000	8000.000	I
3541	Spectrogram 1	1	10797.464413189	10797.842673788	0.000	8000.000	?
3542	Spectrogram 1	1	10799.007716434	10799.340585761	0.000	8000.000	I2
3543	Spectrogram 1	1	10799.597802969	10800.066846112	0.000	8000.000	I2
3544	Spectrogram 1	1	10800.914149854	10801.428584269	0.000	8000.000	I2
3545	Spectrogram 1	1	10801.595018933	10802.048931652	0.000	8000.000	I2
3546	Spectrogram 1	1	10803.213974298	10803.652756593	0.000	8000.000	I2
3547	Spectrogram 1	1	10804.984233902	10806.815015202	0.000	8000.000	G2
3548	Spectrogram 1	1	10808.842492014	10810.497541481	0.000	8000.000	G2
3549	Spectrogram 1	1	10811.702142145	10812.080402744	0.000	8000.000	I2
3550	Spectrogram 1	1	10812.367880799	10812.791532671	0.000	8000.000	I2
3551	Spectrogram 1	1	10813.759879805	10814.138140404	0.000	8000.000	I2
3552	Spectrogram 1	1	10815.363704746	10815.711704497	0.000	8000.000	I2
3553	Spectrogram 1	1	10816.089965096	10816.422834423	0.000	8000.000	I2
3554	Spectrogram 1	1	10818.026659364	10818.465441659	0.000	8000.000	I
3555	Spectrogram 1	1	10820.647042116	10822.004723901	0.000	8000.000	G2
3556	Spectrogram 1	1	10824.024689483	10825.266471603	0.000	8000.000	G2
3557	Spectrogram 1	1	10826.893085667	10827.331867962	0.000	8000.000	I
3558	Spectrogram 1	1	10828.981084175	10829.604430476	0.000	8000.000	I
3559	Spectrogram 1	1	10831.069082683	10831.507864978	0.000	8000.000	I
3560	Spectrogram 1	1	10833.036037799	10833.520211366	0.000	8000.000	I
3561	Spectrogram 1	1	10834.579341044	10835.184558003	0.000	8000.000	I
3562	Spectrogram 1	1	10836.243687681	10836.727861248	0.000	8000.000	I
3563	Spectrogram 1	1	10839.148729083	10840.752515465	0.000	8000.000	G2
3564	Spectrogram 1	1	10842.689248292	10844.020725601	0.000	8000.000	G2
3565	Spectrogram 1	1	10845.579159270	10845.927159021	0.000	8000.000	I
3566	Spectrogram 1	1	10847.757938178	10848.257242169	0.000	8000.000	I
3567	Spectrogram 1	1	10849.951849654	10850.451153645	0.000	8000.000	I
3568	Spectrogram 1	1	10852.100369858	10852.508891305	0.000	8000.000	I
3569	Spectrogram 1	1	10854.687672356	10855.005411260	0.000	8000.000	I
3570	Spectrogram 1	1	10856.488192809	10856.881583832	0.000	8000.000	I
3571	Spectrogram 1	1	10921.216142266	10922.214750248	0.000	8000.000	?
3572	Spectrogram 1	1	10931.958741141	10933.093522938	0.000	8000.000	?
3573	Spectrogram 1	1	10935.045347631	10935.922912221	0.000	8000.000	Bm
3574	Spectrogram 1	1	10949.540293794	10950.463249656	0.000	8000.000	Bm
3575	Spectrogram 1	1	10965.487758515	10967.031061760	0.000	8000.000	Bm
3576	Spectrogram 1	1	10970.616972240	10973.400970251	0.000	8000.000	Bm
3577	Spectrogram 1	1	10974.853490952	10975.942881478	0.000	8000.000	Bm
3578	Spectrogram 1	1	10977.622356395	10979.091158713	0.000	8000.000	Bm
3579	Spectrogram 1	1	10980.830006277	10983.144961144	0.000	8000.000	C
3580	Spectrogram 1	1	10984.673133965	10986.851915017	0.000	8000.000	Bm
3581	Spectrogram 1	1	10988.153131478	10989.242522004	0.000	8000.000	A
3582	Spectrogram 1	1	10990.816086097	10992.037640336	0.000	8000.000	A
3583	Spectrogram 1	1	10993.948083859	10996.641299325	0.000	8000.000	C
3584	Spectrogram 1	1	10997.987907059	11000.000253447	0.000	8000.000	Bm
3585	Spectrogram 1	1	11001.195556940	11002.209295346	0.000	8000.000	A
3586	Spectrogram 1	1	11003.964422383	11004.917639093	0.000	8000.000	A
3587	Spectrogram 1	1	11007.020768025	11009.033114413	0.000	8000.000	C
3588	Spectrogram 1	1	11010.969808681	11012.876242102	0.000	8000.000	Bm
3589	Spectrogram 1	1	11014.253110683	11015.267558568	0.000	8000.000	A
3590	Spectrogram 1	1	11016.689108942	11017.763369044	0.000	8000.000	A
3591	Spectrogram 1	1	11019.903545150	11021.708268498	0.000	8000.000	C
3592	Spectrogram 1	1	11023.921451600	11025.549514524	0.000	8000.000	Bm
3593	Spectrogram 1	1	11027.166534243	11028.209631224	0.000	8000.000	A
3594	Spectrogram 1	1	11029.583870103	11030.709752559	0.000	8000.000	A
3595	Spectrogram 1	1	11032.630375571	11035.193615314	0.000	8000.000	C
3596	Spectrogram 1	1	11036.488178691	11037.878974666	0.000	8000.000	Bm
3597	Spectrogram 1	1	11039.402227400	11040.511552761	0.000	8000.000	A
3598	Spectrogram 1	1	11041.593784653	11042.849609843	0.000	8000.000	A
3599	Spectrogram 1	1	11044.453434783	11046.798650499	0.000	8000.000	C
3600	Spectrogram 1	1	11048.372214592	11049.649416710	0.000	8000.000	Bm
3601	Spectrogram 1	1	11051.246995146	11052.412037792	0.000	8000.000	A
3602	Spectrogram 1	1	11053.471165326	11054.782116140	0.000	8000.000	A
3603	Spectrogram 1	1	11056.860380295	11059.114813467	0.000	8000.000	C
3604	Spectrogram 1	1	11060.461421200	11062.352724196	0.000	8000.000	Bm
3605	Spectrogram 1	1	11062.791506492	11063.638810234	0.000	8000.000	Bm
3606	Spectrogram 1	1	11065.484721958	11067.133938171	0.000	8000.000	D
3607	Spectrogram 1	1	11069.801519830	11071.655914463	0.000	8000.000	C
3608	Spectrogram 1	1	11072.278282321	11073.957759381	0.000	8000.000	?
3609	Spectrogram 1	1	11074.472193796	11074.986628211	0.000	8000.000	Bm
3610	Spectrogram 1	1	11077.256191807	11079.273774463	0.000	8000.000	D
3611	Spectrogram 1	1	11081.417056255	11083.399141795	0.000	8000.000	C
3612	Spectrogram 1	1	11084.170793418	11087.423834571	0.000	8000.000	I4
3613	Spectrogram 1	1	11089.254615872	11091.372875227	0.000	8000.000	D
3614	Spectrogram 1	1	11093.607936521	11095.114632160	0.000	8000.000	C
3615	Spectrogram 1	1	11096.033045810	11099.513043323	0.000	8000.000	I4
3616	Spectrogram 1	1	11101.464868015	11103.431823132	0.000	8000.000	D
3617	Spectrogram 1	1	11105.810515488	11107.101968893	0.000	8000.000	C
3618	Spectrogram 1	1	11108.455121746	11109.075469129	0.000	8000.000	Bm
3619	Spectrogram 1	1	11110.346424742	11110.860859157	0.000	8000.000	Bm
3620	Spectrogram 1	1	11113.357379112	11115.294073380	0.000	8000.000	D
3621	Spectrogram 1	1	11117.574178917	11119.263002601	0.000	8000.000	C
3622	Spectrogram 1	1	11120.090417779	11120.801547706	0.000	8000.000	Bm
3623	Spectrogram 1	1	11122.223807559	11122.874415789	0.000	8000.000	Bm
3624	Spectrogram 1	1	11125.219631505	11126.762934750	0.000	8000.000	D
3625	Spectrogram 1	1	11129.168672161	11131.090236005	0.000	8000.000	C
3626	Spectrogram 1	1	11131.922407180	11132.709189226	0.000	8000.000	Bm
3627	Spectrogram 1	1	11133.995275264	11134.449187983	0.000	8000.000	Bm
3628	Spectrogram 1	1	11136.703621154	11138.398228639	0.000	8000.000	D
3629	Spectrogram 1	1	11140.622400963	11142.589356079	0.000	8000.000	?
3630	Spectrogram 1	1	11143.209703462	11144.041876780	0.000	8000.000	Bm
3631	Spectrogram 1	1	11145.297701969	11145.675962569	0.000	8000.000	Bm
3632	Spectrogram 1	1	11147.945526164	11149.700655345	0.000	8000.000	D
3633	Spectrogram 1	1	11152.045871060	11153.604304729	0.000	8000.000	C
3634	Spectrogram 1	1	11154.527260591	11155.314042638	0.000	8000.000	Bm
3635	Spectrogram 1	1	11156.206737652	11156.751432915	0.000	8000.000	Bm
3636	Spectrogram 1	1	11160.231428284	11162.016818313	0.000	8000.000	D
3637	Spectrogram 1	1	11164.195599364	11166.192815328	0.000	8000.000	C
3638	Spectrogram 1	1	11166.631597624	11167.346629688	0.000	8000.000	Bm
3639	Spectrogram 1	1	11168.976813339	11169.430726058	0.000	8000.000	Bm
3640	Spectrogram 1	1	11171.760811349	11173.803896713	0.000	8000.000	D
3641	Spectrogram 1	1	11175.724982430	11177.328807370	0.000	8000.000	C
3642	Spectrogram 1	1	11178.236632809	11179.083936551	0.000	8000.000	Bm
3643	Spectrogram 1	1	11180.143066229	11180.672631068	0.000	8000.000	Bm
3644	Spectrogram 1	1	11182.836281695	11184.409845788	0.000	8000.000	D
3645	Spectrogram 1	1	11186.724798512	11187.961022615	0.000	8000.000	C
3646	Spectrogram 1	1	11188.812797020	11189.732631773	0.000	8000.000	C
3647	Spectrogram 1	1	11190.507404505	11191.388341266	0.000	8000.000	C
3648	Spectrogram 1	1	11192.202011989	11193.077164950	0.000	8000.000	C
3649	Spectrogram 1	1	11194.789314488	11197.028617236	0.000	8000.000	F
3650	Spectrogram 1	1	11198.844268112	11200.218545551	0.000	8000.000	C
3651	Spectrogram 1	1	11200.932266620	11202.475569865	0.000	8000.000	E
3652	Spectrogram 1	1	11202.944613008	11203.822177598	0.000	8000.000	E
3653	Spectrogram 1	1	11207.256783840	11209.980258011	0.000	8000.000	F
3654	Spectrogram 1	1	11214.186515874	11215.669297423	0.000	8000.000	H
3655	Spectrogram 1	1	11216.077818870	11217.333644060	0.000	8000.000	H
3656	Spectrogram 1	1	11219.451903416	11221.176170233	0.000	8000.000	F
3657	Spectrogram 1	1	11226.835550313	11228.212935581	0.000	8000.000	H
3658	Spectrogram 1	1	11230.415029207	11232.401880600	0.000	8000.000	F
3659	Spectrogram 1	1	11237.971540211	11239.121452433	0.000	8000.000	H
3660	Spectrogram 1	1	11241.285103061	11243.596410277	0.000	8000.000	F
3661	Spectrogram 1	1	11246.433333925	11247.691673141	0.000	8000.000	E1
3662	Spectrogram 1	1	11248.811895182	11249.516053701	0.000	8000.000	E
3663	Spectrogram 1	1	11250.287705323	11250.908052706	0.000	8000.000	E
3664	Spectrogram 1	1	11251.891530264	11252.405964679	0.000	8000.000	E
3665	Spectrogram 1	1	11254.070311316	11256.842556642	0.000	8000.000	F
3666	Spectrogram 1	1	11259.728681159	11260.573093000	0.000	8000.000	E1
3667	Spectrogram 1	1	11261.680912429	11262.437433627	0.000	8000.000	E
3668	Spectrogram 1	1	11263.254476522	11264.132041112	0.000	8000.000	E
3669	Spectrogram 1	1	11264.843171039	11265.402996726	0.000	8000.000	E
3670	Spectrogram 1	1	11267.521256081	11270.192766200	0.000	8000.000	F
3671	Spectrogram 1	1	11272.710991503	11274.012207965	0.000	8000.000	E1
3672	Spectrogram 1	1	11275.146989762	11275.827858841	0.000	8000.000	E
3673	Spectrogram 1	1	11276.856727671	11277.643509717	0.000	8000.000	E
3674	Spectrogram 1	1	11278.543970449	11279.368378050	0.000	8000.000	E
3675	Spectrogram 1	1	11281.342119493	11283.494541835	0.000	8000.000	F
3676	Spectrogram 1	1	11286.590718588	11287.551030094	0.000	8000.000	E1
3677	Spectrogram 1	1	11288.461760712	11289.324194879	0.000	8000.000	E
3678	Spectrogram 1	1	11290.171498621	11290.988541515	0.000	8000.000	E
3679	Spectrogram 1	1	11291.533236778	11292.304888401	0.000	8000.000	E
3680	Spectrogram 1	1	11292.894974936	11293.590974438	0.000	8000.000	E
3681	Spectrogram 1	1	11295.332866061	11297.568073877	0.000	8000.000	F
3682	Spectrogram 1	1	11300.333108731	11301.492105377	0.000	8000.000	E1
3683	Spectrogram 1	1	11302.669228820	11303.365228323	0.000	8000.000	E
3684	Spectrogram 1	1	11304.363836305	11304.984183688	0.000	8000.000	E
3685	Spectrogram 1	1	11305.695313614	11306.436704389	0.000	8000.000	E
3686	Spectrogram 1	1	11308.297071395	11310.962763680	0.000	8000.000	F
3687	Spectrogram 1	1	11313.230262608	11315.085480319	0.000	8000.000	G2
3688	Spectrogram 1	1	11317.497042167	11319.131127956	0.000	8000.000	G2
3689	Spectrogram 1	1	11320.780344169	11321.173735192	0.000	8000.000	I
3690	Spectrogram 1	1	11322.701908013	11323.201212004	0.000	8000.000	I
3691	Spectrogram 1	1	11324.971471608	11325.425384328	0.000	8000.000	I
3692	Spectrogram 1	1	11327.407469868	11329.525729223	0.000	8000.000	G2
3693	Spectrogram 1	1	11331.114423740	11333.141900552	0.000	8000.000	G2
3694	Spectrogram 1	1	11334.700334221	11335.063464396	0.000	8000.000	I
3695	Spectrogram 1	1	11336.894245697	11337.287636720	0.000	8000.000	I
